id,codigo,descripcion,descripcion_compras,tipo,ofin006_id,ofin001_id,ofpr010_id,ofin005_id,ofcm002_codigo,oftx020_id,categoria_fiscal,cant_disponible,observaciones,status,userid_creacion,fecha_creacion,fecha_ult_modificacion,userid_modificacion
1,*ALQ-001,"Arrendamiento de Oficina Torre Chacao 19-02 Piso 7","Arrendamiento de Oficina Torre Chacao 19-02 Piso 7",S,NULL,33,8,2,,0,G,0,,A,admin,"2025-07-10 17:21:34",NULL,
2,*GRD-001,"Gastos Reembolsables Alquiler de Oficina","Gastos Reembolsables Alquiler de Oficina",S,NULL,38,8,2,,0,G,0,,A,admin,"2025-07-11 07:35:13",NULL,
3,R9W90A,"HPE ANW 8100-48XF4C FB3F2AC Bdl","HPE ANW 8100-48XF4C FB3F2AC Bdl",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 10:49:34",NULL,
4,R9W90A#ABA,"HPE ANW 8100-48XF4C FB3F2AC Bdl US en","HPE ANW 8100-48XF4C FB3F2AC Bdl US en",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 10:59:25",NULL,
5,H84A3E,"Aruba 3Y FC 4H OS HW 8100 40/48p SVC","Aruba 3Y FC 4H OS HW 8100 40/48p SVC",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-07-14 11:06:13",NULL,
6,J9150D,"Aruba 10G SFP+ LC SR 300m MMF XCVR","Aruba 10G SFP+ LC SR 300m MMF XCVR",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:09:23",NULL,
7,J9151E,"Aruba 10G SFP+ LC LR 10km SMF XCVR","Aruba 10G SFP+ LC LR 10km SMF XCVR",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:09:56",NULL,
8,J8177E,"HPE ANW 1G SFP RJ45 100m XCVR","HPE ANW 1G SFP RJ45 100m XCVR",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:10:25",NULL,
9,J4859D,"Aruba 1G SFP LC LX 10km SMF XCVR","Aruba 1G SFP LC LX 10km SMF XCVR",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:10:53",NULL,
10,JL728B,"HPE ANW 6200F 48G C4 4SFP+740W Sw","HPE ANW 6200F 48G C4 4SFP+740W Sw",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:12:13",NULL,
11,JL728B#ABA,"HPE ANW 6200F 48G C4 4SFP+740W Sw US en","HPE ANW 6200F 48G C4 4SFP+740W Sw US en",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:12:53",NULL,
12,H81Y2E,"Aruba 3Y FC NBDExchHW 6200F48GPoE+740SVC","Aruba 3Y FC NBDExchHW 6200F48GPoE+740SVC",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-07-14 11:13:24",NULL,
13,J9281D,"Aruba 10G SFP+ to SFP+ 1m DAC Cable","Aruba 10G SFP+ to SFP+ 1m DAC Cable",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:13:52",NULL,
14,JL725B,"HPE ANW 6200F 24G C4 4SFP+370W Sw","HPE ANW 6200F 24G C4 4SFP+370W Sw",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:14:22",NULL,
15,JL725B#ABA,"HPE ANW 6200F 24G C4 4SFP+370W Sw US en","HPE ANW 6200F 24G C4 4SFP+370W Sw US en",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-14 11:14:53",NULL,
16,H73N9E,"Aruba 3Y FC NBD Exch HW 6200F 24GPoE+SVC","Aruba 3Y FC NBD Exch HW 6200F 24GPoE+SVC",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-07-14 11:15:31",NULL,
17,Q9Y74AAE,"HPE ANW Central Sw CL2 Fnd 3y E-STU","HPE ANW Central Sw CL2 Fnd 3y E-STU",I,1,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-07-14 11:28:00",NULL,
18,R3K04AAE,"HPE ANW Central Sw CL5 Fnd 3y E-STU","HPE ANW Central Sw CL5 Fnd 3y E-STU",I,1,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-07-14 11:28:28",NULL,
19,872487-B21,"HPE 4TB Discos SAS 12G 7200 rpm LFF SC","HPE 4TB Discos SAS 12G 7200 rpm LFF SC",P,1,1,2,1,WPL,0,G,0,,A,mcarosella,"2025-07-14 15:27:17",NULL,
20,"EY-027 Escaner","Eyoyo Wearable Glove QR Code Scanner","Eyoyo Wearable Glove QR Code Scanner",P,11,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-07-14 15:41:18",NULL,
21,SER-CSP,"Contrato de Soporte","Contrato Marca Canal",S,11,6,2,1,SMT,0,G,0,,I,mbastidas,"2025-07-14 16:15:06",NULL,
22,SER-PCT,"Servicios Proactivos","Servicio Proactivos",S,11,9,2,1,SMT,0,G,0,,I,mbastidas,"2025-07-14 16:17:24",NULL,
44,AP9544,"APC Tarjeta de Red para Monitoreo Easy UPS, 1 FASE","APC Tarjeta de Red para Monitoreo Easy UPS, 1 FASE",P,11,1,2,1,DCT,0,G,0,,A,mcarosella,"2025-07-23 07:04:37",NULL,
23,3G632A,"HP Impresora 3103FDW Laserjet MFP","HP Impresora 3103FDW Laserjet MFP",P,2,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-07-17 14:44:24",NULL,
24,W1450A,"Cartucho de toner HP Laser Jet 145A","Cartucho de toner HP Laser Jet 145A",P,2,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-07-17 14:45:28",NULL,
25,W9004MC,"HP Black Managed LJ Toner Cartridge","HP Black Managed LJ Toner Cartridge",P,2,1,2,1,MPS,0,G,0,,A,mcarosella,"2025-07-17 15:59:10",NULL,
26,J8J87A,"HP Laserjet 110v Manteinance Kit","HP Laserjet 110v Manteinance Kit",P,2,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-07-17 15:59:40",NULL,
27,SER-ADM,"Servicios de Administración delegada","Servicios de Administración delegada",S,11,5,2,1,SER,0,G,0,,I,mcarosella,"2025-07-18 10:50:05",NULL,
28,*IGT-001,"Impuesto a las Grandes Transacciones Financieras
correspondiente al 3% del pago de la Factura No.
por un monto de 
realizado en fecha:
según Gaceta Oficial No. 42.339 de fecha 17 de marzo de 2022","Impuesto a las Grandes Transacciones Financieras
correspondiente al 3% del pago de la Factura No.
por un monto de 
realizado en fecha:
según Gaceta Oficial No. 42.339 de fecha 17 de marzo de 2022",O,NULL,20,8,2,,0,E,0,,A,admin,"2025-07-18 19:08:20",NULL,
29,R6P67A,"AP-POE-ATSR 1P SR 802.3at 30W Midspan","AP-POE-ATSR 1P SR 802.3at 30W Midspan",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-19 08:25:32",NULL,
30,Q9H62A,"Aruba AP-515 (RW) Unified AP","Aruba AP-515 (RW) Unified AP",P,1,2,2,1,HWR,0,G,-14,,A,mcarosella,"2025-07-19 08:25:57",NULL,
31,HG6T6E,"Aruba 3Y FC NBD Exch HW AP-515 SVC","Aruba 3Y FC NBD Exch HW AP-515 SVC",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-07-19 08:26:27",NULL,
32,R3J18A,"AP-MNT-D AP mount bracket individual D","AP-MNT-D AP mount bracket individual D",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-19 08:26:50",NULL,
33,Q9Y59AAE,"HPE ANW Central AP Fnd 3y E-STU","HPE ANW Central AP Fnd 3y E-STU",I,1,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-07-19 08:27:33",NULL,
34,JW124A,"PC-AC-NA AC Power Cord (North America)","PC-AC-NA AC Power Cord (North America)",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-19 08:27:58",NULL,
35," AS308U16","Astra by Hiksemi Memoria 8GB DDR3 UDIMM 1600MHz","ASTRA by Hiksemi MEMORIA 8GB DDR3 UDIMM 1600MHz",P,11,1,2,1,WPL,0,G,0,,A,mcarosella,"2025-07-21 16:24:29",NULL,
36,AS512GM2,"Astra Disco Duro de Estado Solido WAVE (P)  M.2  512GB PCIe Gen 3 x 4, NVMe","Astra Disco Duro de Estado Solido WAVE (P)  M.2  512GB PCIe Gen 3 x 4, NVMe",P,11,1,2,1,WPL,0,G,0,,A,mcarosella,"2025-07-21 16:26:03",NULL,
37,SER-ITL,"Servicios de Instalacion","Servicios de Instalacion",S,11,5,2,4,SER,0,G,0,,I,mcarosella,"2025-07-21 16:32:37",NULL,
38," P0Q48-60011","HP V202 Monitor","HP V202 Monitor",P,11,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-21 16:51:43",NULL,
39,A5V72-60011,"HP LV1911 Monitor","HP LV1911 Monitor",P,11,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-21 16:52:38",NULL,
40,T3U81-60008,"HP 19ka Monitor","HP 19ka Monitor",P,11,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-21 16:53:10",NULL,
41,QV985AV#470,"HP Compaq PRO 6300 SFF, Intel Core i5 4590 3,0GHz (Sin Memoria, Discos Mecanico sin Sistema Operativo","HP Compaq PRO 6300 SFF, Intel Core i5 4590 3,0GHz (Sin Memoria, Discos Mecanico sin Sistema Operativo",P,11,2,2,1,HWR,0,G,10,,A,mcarosella,"2025-07-21 16:54:12",NULL,
42,HSC308U16Z1,"Memoria RAM 8GB DDR3 1600MHZ UDIMM Desktop HIKSEMI HIKER HSC308U16Z1","Memoria RAM 8GB DDR3 1600MHZ UDIMM Desktop HIKSEMI HIKER HSC308U16Z1",P,11,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-21 16:55:02",NULL,
43,SA400S37480G,"Kingston Disco Duro de Estado Solido// 480GB A400 SATA3 2.5 SSD (7mm height)","Kingston Disco Duro de Estado Solido// 480GB A400 SATA3 2.5 SSD (7mm height)",P,11,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-21 16:56:04",NULL,
45,C1SRVPM6KILBP9A,"APC Easy UPS en linea 6KVA/6 KW Torre 230V (SRVPM6KIL) + Banco de Baterias (SRV240BP9A)","APC Easy UPS en linea 6KVA/6 KW Torre 230V (SRVPM6KIL) + Banco de Baterias (SRV240BP9A)",P,11,1,2,1,DCT,0,G,0,,A,mcarosella,"2025-07-23 07:06:38",NULL,
46,P23549-B21,"Intel Xeon-S 4210R Kit for DL380 Gen10","Intel Xeon-S 4210R Kit for DL380 Gen10",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:13:50",NULL,
47,P00924-B21,"HPE 32GB (1x32GB) Dual Rank x4 DDR4-2933 Smart Memory Kit","HPE 32GB (1x32GB) Dual Rank x4 DDR4-2933 Smart Memory Kit",P,1,2,2,1,HWR,0,G,8,,A,mcarosella,"2025-07-23 07:16:45",NULL,
48,826688-B21,"HPE DL38X Gen10 2SFF HDD Riser Kit","HPE DL38X Gen10 2SFF HDD Riser Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:17:31",NULL,
49,826691-B21,"HPE DL380 Gen10 Box1/2 Cage Bkpln Kit","HPE DL380 Gen10 Box1/2 Cage Bkpln Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:18:00",NULL,
50,727054-B21,"HPE 10GbE 2p FLR-SFP+ X710 Adptr","HPE 10GbE 2p FLR-SFP+ X710 Adptr",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:18:32",NULL,
51,455883-B21,"HPE BLc 10G SFP+ SR Transceiver","HPE BLc 10G SFP+ SR Transceiver",P,1,2,2,1,HWR,0,G,2,,A,mcarosella,"2025-07-23 07:19:23",NULL,
52,867810-B21,"HPE DL38X Gen10 High Perf Fan","HPE DL38X Gen10 High Perf Fan",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:19:49",NULL,
53,865414-B21,"HPE 800W FS Plat Ht Plg LH Pwr Sply Kit","HPE 800W FS Plat Ht Plg LH Pwr Sply Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:20:22",NULL,
54,867809-B21,"HPE Gen10 2U Bezel Kit","HPE Gen10 2U Bezel Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:23:49",NULL,
55,826706-B21,"HPE DL380 Gen10 High Perf Heatsink Kit","HPE DL380 Gen10 High Perf Heatsink Kit",P,1,2,2,1,HWR,0,G,1,,A,mcarosella,"2025-07-23 07:24:39",NULL,
56,727055-B21,"HPE 10GbE 2p SFP+ X710 Adptr","HPE 10GbE 2p SFP+ X710 Adptr",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:25:15",NULL,
57,P12965-B21,"HPE NS204i-p Gen10+ Boot Ctrlr","HPE NS204i-p Gen10+ Boot Ctrlr",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:26:03",NULL,
58,Q0L14A,"HPE SN1200E 16Gb 2p FC HBA","HPE SN1200E 16Gb 2p FC HBA",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 07:29:07",NULL,
59,870549-B21,"HPE DL38X Gen 10 12GB SAS Expander with cables","HPE DL38X Gen 10 12GB SAS Expander with cables",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-07-23 08:38:53",NULL,
60,USNVAWS,"Amazon WorkSpaces Service (base x usuario)","Amazon WorkSpaces Service (base x usuario)",I,11,42,2,1,CLD,0,G,0,,A,mcarosella,"2025-08-01 14:40:02",NULL,
61,USNVAWSII,"Consumo por horas (horas mensuales x usuarios x valor unitario)","Consumo por horas (horas mensuales x usuarios x valor unitario)",I,NULL,42,2,0,CLD,0,G,0,,A,mcarosella,"2025-08-01 14:41:23",NULL,
62,USNVADS,"AWS Directory Service ","AWS Directory Service ",I,NULL,42,2,0,CLD,0,G,0,,A,mcarosella,"2025-08-01 14:41:44",NULL,
63,USNVAVS,"Amazon VPC Service (+ 2TB Transfer Data Mensual)","Amazon VPC Service (+ 2TB Transfer Data Mensual)",I,NULL,42,2,0,CLD,0,G,0,,A,mcarosella,"2025-08-01 14:42:13",NULL,
64,USNVAWSS,"AWS Support (Business)","AWS Support (Business)",I,NULL,42,2,0,CLD,0,G,0,,A,mcarosella,"2025-08-01 14:42:37",NULL,
65,USNVADM,"Servicios Administrados","Servicios Administrados",I,NULL,42,2,0,CLD,0,G,0,,A,mcarosella,"2025-08-01 14:43:00",NULL,
66,JL675A,"HPE Aruba Networking CX 6100 48G Class4 PoE 4SFP+ 370W Switch","HPE Aruba Networking CX 6100 48G Class4 PoE 4SFP+ 370W Switch",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 07:52:43",NULL,
67,JL675A#ABA,"INCLUDED: Power Cord - U.S. localization","INCLUDED: Power Cord - U.S. localization",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 07:53:42",NULL,
68,HY2L4E,"Aruba 3Y FC NBD Exch HW 6100 48G CL4 SVC  [for JL675A]","Aruba 3Y FC NBD Exch HW 6100 48G CL4 SVC  [for JL675A]",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-08-08 07:54:33",NULL,
69,JL677A,"HPE Aruba Networking CX 6100 24G Class4 PoE 4SFP+ 370W Switch","HPE Aruba Networking CX 6100 24G Class4 PoE 4SFP+ 370W Switch",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 07:55:01",NULL,
70,JL677A#ABA,"INCLUDED: Power Cord - U.S. localization","INCLUDED: Power Cord - U.S. localization",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 07:55:41",NULL,
71,HY2P0E,"Aruba 3Y FC NBD Exch HW 6100 24G CL4 SVC  [for JL677A]","Aruba 3Y FC NBD Exch HW 6100 24G CL4 SVC  [for JL677A]",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-08-08 07:56:20",NULL,
72,JL727B,"HPE Aruba Networking CX 6200F 48G Class4 PoE 4SFP+ 370W Switch","HPE Aruba Networking CX 6200F 48G Class4 PoE 4SFP+ 370W Switch",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 07:56:54",NULL,
73,JL727B#ABA,"INCLUDED: Power Cord - U.S. localization","INCLUDED: Power Cord - U.S. localization",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 07:57:30",NULL,
74,H74R1E,"Aruba 3Y FC NBD Exch HW 6200F 48G CL4 4SFP+ 370W SVC  [for JL727B]","Aruba 3Y FC NBD Exch HW 6200F 48G CL4 4SFP+ 370W SVC  [for JL727B]",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-08-08 07:58:06",NULL,
75,JL679A,"HPE Aruba Networking CX 6100 12G Class4 PoE 2G/2SFP+ 139W Switch","HPE Aruba Networking CX 6100 12G Class4 PoE 2G/2SFP+ 139W Switch",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 07:59:11",NULL,
76,JL679A#ABA,"INCLUDED: Power Cord - U.S. localization","INCLUDED: Power Cord - U.S. localization",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 07:59:46",NULL,
77,HY2R6E,"Aruba 3Y FC NBD Exch HW 6100 12G CL4 SVC  [for JL679A]","Aruba 3Y FC NBD Exch HW 6100 12G CL4 SVC  [for JL679A]",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-08-08 08:00:19",NULL,
78,Q9Y69AAE,"HPE Aruba Networking Central Switch Class-1 Foundation 3-year Subscription E-STU","HPE Aruba Networking Central Switch Class-1 Foundation 3-year Subscription E-STU",I,1,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-08 08:01:11",NULL,
79,J4858D,"HPE Aruba Networking 1G SFP LC SX 500m OM2 MMF Transceiver","HPE Aruba Networking 1G SFP LC SX 500m OM2 MMF Transceiver",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-08 08:02:23",NULL,
80,*MOF-001,"Productos / Servicios destinados para el mantenimiento/adecuación de oficina","Productos / Servicios destinados para el mantenimiento/adecuación de oficina",O,NULL,52,8,2,,0,G,0,,A,admin,"2025-08-08 08:19:30",NULL,
81,LIC-001,"Canva Enterprise - First 12 months - 40 User","Canva Enterprise - First 12 months - 40 User",I,NULL,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-11 14:05:31",NULL,
82,JL805A,"Aruba IOn 1960 12XT 4XF Sw","Aruba IOn 1960 12XT 4XF Sw",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-11 14:43:30",NULL,
83,JL807A,"Aruba IOn 1960 24G 2XT 2XF 370W Sw","Aruba IOn 1960 24G 2XT 2XF 370W Sw",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-11 14:43:59",NULL,
84,JL684B,"Aruba IOn 1930 24G 4SFP+ 370W Sw","Aruba IOn 1930 24G 4SFP+ 370W Sw",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-11 14:44:41",NULL,
85,S0G21A,"HPE NW ION 10G LR SFP+ LC 10km SMF XCVR","HPE NW ION 10G LR SFP+ LC 10km SMF XCVR",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-11 14:45:18",NULL,
86,756818-001,"SPS-Controller Assy StoreServ 7400c","SPS-Controller Assy StoreServ 7400c",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-08-12 07:40:08",NULL,
87,A0BE5LS,"HP Z2 G9 TWR Workstation","HP Z2 G9 TWR Workstation",P,2,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-08-12 08:16:11",NULL,
88,64W41AA,"HP P27h G5 FHD Monitor","HP P27h G5 FHD Monitor",P,2,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-08-12 08:16:48",NULL,
89,CFQ7TTC0LHSV-0001,"Microsoft 365 Business Standard ","Microsoft 365 Business Standard ",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-13 06:37:54",NULL,
90,CFQ7TTC0LH1M-0001,"OneDrive for business (Plan 1)","OneDrive for business (Plan 1)",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-13 10:10:19",NULL,
91,CFQ7TTC0LHSF,"Power BI Pro","Power BI Pro",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-13 10:10:54",NULL,
92,CFQ7TTC0LDPB-0001,"Microsoft 365 Business Standard","Microsoft 365 Business Standard",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-13 10:56:11",NULL,
93,DG7GMGF0PWHC,"Windows Server 2025 Standard - 16 Core License Pack","Windows Server 2025 Standard - 16 Core License Pack",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-13 15:08:49",NULL,
94,DG7GMGF0PWHT,"Windows Server 2025 - 1 User CAL","Windows Server 2025 - 1 User CAL",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-13 15:09:20",NULL,
95,DG7GMGF0MF3T,"SQL Server 2022 - 1 User CAL","SQL Server 2022 - 1 User CAL",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-13 15:15:10",NULL,
96,DG7GMGF0M80J,"SQL Server 2022 Standard Edition","SQL Server 2022 Standard Edition",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-13 15:16:27",NULL,
97,R9Y04A,"HPE Aruba Networking CX 6100 48G Class4 PoE 4SFP+ 740W Switch","HPE Aruba Networking CX 6100 48G Class4 PoE 4SFP+ 740W Switch",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-14 10:28:47",NULL,
98,R9Y04A#ABA,"INCLUDED: Power Cord - U.S. localization","INCLUDED: Power Cord - U.S. localization",P,1,2,2,1,NTW,0,G,0,,A,mcarosella,"2025-08-14 10:29:20",NULL,
99,H83A4E,"Aruba 3Y FC NBD Exch HW 6100 48G CL4 4SFP+ 740W SVC  [for R9Y04A]","Aruba 3Y FC NBD Exch HW 6100 48G CL4 4SFP+ 740W SVC  [for R9Y04A]",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-08-14 10:29:58",NULL,
100,#SIT-SIN,"Soporte IT","Soporte IT",S,NULL,5,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
101,#ITS-SIN,"ITSM, Implementación y PMO","ITSM, Implementación y PMO",S,NULL,5,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
102,#IMP-SIN,"Implementacion, Despligue y Migracion ","Implementacion, Despligue y Migracion ",S,NULL,5,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
103,#CLD-SIN,"Servicios de Infraestructura Cloud ","Servicios de Infraestructura Cloud ",S,NULL,5,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
104,#OUT-SIN,"Outsourcing ","Outsourcing ",S,NULL,5,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
105,#CND-SIN,"Consultoria y Negocios Digitales","Consultoria y Negocios Digitales",S,NULL,5,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
106,#ECT-SIN,"Educación, Capacitacion y Talleres","Educación, Capacitacion y Talleres",S,NULL,5,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
107,#SIT-SCN,"Soporte IT","Soporte IT",S,NULL,6,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
108,#ITS-SCN,"ITSM, Implementación y PMO","ITSM, Implementación y PMO",S,NULL,6,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
109,#IMP-SCN,"Implementacion, Despligue y Migracion ","Implementacion, Despligue y Migracion ",S,NULL,6,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
110,#CLD-SCN,"Servicios de Infraestructura Cloud ","Servicios de Infraestructura Cloud ",S,NULL,6,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
111,#OUT-SCN,"Outsourcing ","Outsourcing ",S,NULL,6,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
112,#CND-SCN,"Consultoria y Negocios Digitales","Consultoria y Negocios Digitales",S,NULL,6,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
113,#ECT-SCN,"Educación, Capacitacion y Talleres","Educación, Capacitacion y Talleres",S,NULL,6,2,4,SER,0,G,0,,A,admin,"2025-08-14 12:00:00",NULL,NULL
114,83A100QYLM,"Lenovo V15 G4 IRU, Intel® Core™ i7-13620H ","Lenovo V15 G4 IRU, Intel® Core™ i7-13620H ",P,17,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-08-14 15:56:02",NULL,
115,5WS0Q81865,"3Y Onsite upgrade from 1Y Depot/CCI delivery","3Y Onsite upgrade from 1Y Depot/CCI delivery",P,17,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-08-14 15:56:57",NULL,
116,#SAS-XAS,"Software as a Service","Software as a Service",I,NULL,42,2,2,SER,0,G,0,,A,admin,"2025-08-19 15:07:12",NULL,
117,P00930-B21,"HPE 64GB (1x64GB) Dual Rank x4 DDR4-2933","HPE 64GB (1x64GB) Dual Rank x4 DDR4-2933",P,1,2,2,1,HWR,0,G,48,,A,mcarosella,"2025-08-20 16:50:10",NULL,
118,K2P93B,"Disco HPE 3PAR 8000 1.2 TB SAS 10K SFF","Disco HPE 3PAR 8000 1.2 TB SAS 10K SFF",P,1,1,2,1,HWR,0,G,0,,A,mcarosella,"2025-08-25 07:52:04",NULL,
119,*TRE-001,"Transportes y Envíos Internos (No Comerciales)","Transportes y Envíos Internos (No Comerciales)",S,NULL,43,12,4,,0,G,0,,A,ebolivar,"2025-08-25 08:37:46",NULL,
120,E7Y71A," HPE 3PAR 8000 SFF (2.5in) Fld Int Dr Encl"," HPE 3PAR 8000 SFF (2.5in) Fld Int Dr Encl",P,1,1,2,1,HWR,0,G,1,,A,mcarosella,"2025-08-25 10:18:27",NULL,
121,*ENT-001,"Capacitaciones y entrenamiento del personal","Capacitaciones y entrenamiento del personal",S,NULL,32,7,4,,0,G,0,,A,admin,"2025-08-26 09:21:03",NULL,
122,H74S1E,"Aruba 3Y FC 24x7 Exch HW 6200F 48G CL4 4SFP+ 370W SVC  [for JL727B]","Aruba 3Y FC 24x7 Exch HW 6200F 48G CL4 4SFP+ 370W SVC  [for JL727B]",I,1,73,2,0,CPS,0,G,0,,A,mcarosella,"2025-08-26 14:31:11",NULL,
123,ADP03-1-USB,"Adaptador M.2 Usb 3.1 Nvme M-key Tamaño 2230 / 42 /  60/ 80","Adaptador M.2 Usb 3.1 Nvme M-key Tamaño 2230 / 42 /  60/ 80",P,11,1,2,0,SER,0,G,0,,A,mcarosella,"2025-08-27 16:25:27",NULL,
124,CAS-02-DD," Cable Adaptador Sata A Usb Convertidor Disco Duro Externo"," Cable Adaptador Sata A Usb Convertidor Disco Duro Externo",P,11,1,2,1,SER,0,G,0,,A,mcarosella,"2025-08-27 16:26:13",NULL,
125,W2300X,"Cartucho de tóner original HP LaserJet 230A negro","Cartucho de tóner original HP LaserJet 230A negro",P,2,1,2,0,MPS,0,G,0,,A,mcarosella,"2025-08-28 15:18:22",NULL,
126,9EM-00303,"WinSvrSTDCore SNGL SA OLV 2Lic NL 1Y AqY1 AP CoreLic","WinSvrSTDCore SNGL SA OLV 2Lic NL 1Y AqY1 AP CoreLic",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-28 16:28:04",NULL,
